specz,flag,Id_COS20_Classic,ra_COS20_Classic,dec_COS20_Classic,Id_COS20_Farmer,ra_COS20_Farmer,dec_COS20_Farmer,Id_COSMOS25,ra_COSMOS25,dec_COSMOS25,Id_COSMOS15
0.702,4,1204892,149.92616479418476,2.5604404088295074,288318,149.926161975058,2.560454532553932,395217,149.9261652295206,2.5604791432070275,832135
0.57284,2,1205202,149.64830143338042,2.562266582155302,201035,149.64829623698122,2.5622684167898666,-999,-999.0,-999.0,832493
0.7007,3,1205299,150.18970487256328,2.5610278059713902,206695,150.1897014742893,2.5610176974202563,485870,150.1896972128736,2.5610215340375317,832195
0.79965,4,1205344,150.19074034224857,2.562255686457731,206185,150.19072660815243,2.5622558055467533,485868,150.19072620825116,2.5622494003327425,832320
0.8199,4,1205415,150.47769051875247,2.5619814323714594,291458,150.47769596283118,2.561976932534576,-999,-999.0,-999.0,832411
0.7113,2,1205521,149.92403531953073,2.5608390172092697,288534,149.92402439107545,2.5608371903115814,395139,149.92402799230246,2.5608367989544036,832379
0.694,4,1205587,149.99442306426693,2.562709845390775,-999,-999.0,-999.0,398580,149.99441156401448,2.5627029301081725,832600
0.61193,4,1205609,150.53522083667303,2.5601138934255663,258440,150.53521143293497,2.5601130840955313,-999,-999.0,-999.0,832635
0.67316,2,1205665,150.5816936247412,2.56213460598798,-999,-999.0,-999.0,-999,-999.0,-999.0,832261
0.73106,4,1205810,149.9746435253143,2.555512479165264,211932,149.97466507209498,2.5554898881622554,397068,149.97466091383416,2.555467548538879,826407
0.6986,4,1206155,150.1134215834697,2.5631909117287224,381476,150.11342469369256,2.5631878597183433,442465,150.11342340710965,2.563184002677758,832409
0.67577,4,1206350,149.42332540082683,2.5608875940675997,-999,-999.0,-999.0,-999,-999.0,-999.0,832812
0.70126,2,1206368,150.30017447236256,2.562971487412826,278399,150.30017314635248,2.56297214369033,-999,-999.0,-999.0,832998
0.69549,4,1206387,149.81478865099533,2.55894328162821,193638,149.81479141950817,2.558940481843484,-999,-999.0,-999.0,832895
0.67336,4,1206570,150.5903740094094,2.563134491697041,183099,150.59038793485877,2.563129448901549,-999,-999.0,-999.0,833206
0.995,4,1206640,150.4438337662998,2.5641969497868287,334190,150.44383262264685,2.5641936419237004,-999,-999.0,-999.0,833280
0.7325,4,1206664,149.9800963488333,2.5562093699551807,101454,149.9801065164697,2.556211060191047,397349,149.98011118721138,2.556207278131043,830779
0.6948,4,1206693,149.99186871020365,2.562687334255689,-999,-999.0,-999.0,398481,149.9918652450411,2.5627017882806182,833058
0.67945,2,1206718,149.9453527762773,2.5628352945418813,305299,149.9453503008347,2.562830264101101,396532,149.94535044728,2.562828531343335,833274
0.70048,4,1206888,150.18619227034236,2.558984775321754,-999,-999.0,-999.0,485214,150.18619237998985,2.558989307566285,832306
1.04385,2,1206975,150.02838546925355,2.5629910657543236,-999,-999.0,-999.0,400251,150.02838808896203,2.562992980691972,833345
0.77601,2,1207000,150.07729851998323,2.563996616353797,335466,150.0772964638278,2.563996884051313,440734,150.0772812365021,2.5639888556586765,833520
1.02414,4,1207014,149.53731094309825,2.5644070260623892,276344,149.5373173006919,2.5644062164755037,-999,-999.0,-999.0,833558
0.62459,4,1207104,150.22173121045802,2.5599331407154455,175182,150.22175075932105,2.559918190854213,487420,150.22175740667416,2.5599048354835503,832842
0.99908,4,1207291,150.22609243369743,2.563411263869094,-999,-999.0,-999.0,488218,150.2260828521054,2.5634063968718044,833420
0.82016,4,1207321,150.48340370528803,2.560932672440119,280942,150.48345636060836,2.560929671592778,-999,-999.0,-999.0,833486
0.69485,4,1207381,149.98583641155022,2.565262086943898,158663,149.9858263692793,2.5652920067458553,398726,149.98583442581872,2.565276606295065,833643
0.738,3,1207437,150.03838245020702,2.5631698706329313,145700,150.03838323269187,2.56315550355085,438451,150.03838131688198,2.5631614792164124,833386
0.81947,2,1207468,150.39432339277002,2.5636890818144127,286997,150.39432865687522,2.563683870632212,-999,-999.0,-999.0,833768
0.746,2,1207607,150.03763754541143,2.56412291198281,146060,150.03762851626902,2.564124152977265,438512,150.03763487460424,2.564127092163979,833909
0.75193,4,1207622,150.97980596354301,2.563718785935504,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.822,3,1207684,150.58190365223862,2.561581911481256,-999,-999.0,-999.0,-999,-999.0,-999.0,833529
0.69145,4,1207720,149.52244195448662,2.561484044334131,244619,149.52243211391965,2.561485582309498,-999,-999.0,-999.0,833537
0.7456,4,1207742,150.0267890899337,2.562038784776173,-999,-999.0,-999.0,400379,150.02678012390868,2.562051145820083,833950
0.60691,2,1207776,150.00058167722787,2.5648691424793504,-999,-999.0,-999.0,399193,150.0005827795477,2.5648682701146286,833845
0.98095,4,1207914,150.09371764114718,2.5642655807340593,341098,150.093717383831,2.564267647174966,441669,150.0937142280617,2.5642694786685096,834168
0.8227,4,1207920,150.45305890801305,2.5615069402241732,301211,150.4530611358887,2.561503689723774,-999,-999.0,-999.0,-999
0.66146,2,1207977,150.40766376677018,2.562443427113844,319558,150.40765362637876,2.5624216787591925,-999,-999.0,-999.0,833998
0.696,2,1208451,149.9888401287911,2.5645207862875656,141694,149.98884361686336,2.564523519640073,398573,149.98883977143754,2.564518103098618,833777
0.75186,4,1208461,150.37722880463932,2.5623048808912467,-999,-999.0,-999.0,-999,-999.0,-999.0,834598
0.97446,2,1208655,151.03447340985886,2.56679677684127,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.5977,3,1208877,150.0035505929078,2.5647736674673838,-999,-999.0,-999.0,399330,150.00355708601796,2.564767844722071,834430
0.6745,3,1208910,150.5831579786752,2.565248344678815,223955,150.58315703298777,2.5652425078064374,-999,-999.0,-999.0,834551
0.6955,4,1208981,149.98594356158415,2.5649193301977626,158429,149.9859488499181,2.5648930197117794,398725,149.98595268082238,2.564905048684351,833739
0.6485,4,1209249,150.2026876787351,2.566957880546569,258843,150.20268882219958,2.5669605141145633,487348,150.20268394293515,2.5669590898944747,835020
0.9805,4,1209427,150.09576657833293,2.567089267242755,385133,150.09577233387273,2.5670855716842076,442115,150.0957745630884,2.5670847261540386,835128
0.73281,4,1209472,149.83822947721683,2.556806349064556,-999,-999.0,-999.0,-999,-999.0,-999.0,827572
0.70131,4,1209596,149.9136953985603,2.5655881657960165,342398,149.91369395602192,2.5655910012332726,395282,149.91369089494037,2.5655857158466127,835004
0.70331,14,1209598,149.7961621527423,2.564113535565773,283350,149.79617306107485,2.56411374370816,-999,-999.0,-999.0,834892
0.656,4,1209658,149.61080861615415,2.5672277500321012,248282,149.61079215516943,2.5672300987251737,-999,-999.0,-999.0,835255
0.7154,3,1209885,149.76017983487756,2.5658115709313805,300843,149.7601651851022,2.565813256324629,-999,-999.0,-999.0,835593
0.69372,2,1210084,150.3131143205526,2.5673001418265198,327812,150.31310932221697,2.567300982948088,-999,-999.0,-999.0,835630
0.6986,4,1210100,149.92547166562147,2.5667043588426472,357797,149.92544047735393,2.566707537877515,396177,149.9254574182769,2.5667075300058873,835143
0.9906,9,1210116,150.5990601924805,2.566260636386814,219141,150.59906685036322,2.5662673254127926,-999,-999.0,-999.0,835526
0.75231,4,1210191,150.12939356438224,2.565416203845324,-999,-999.0,-999.0,443555,150.12938048498847,2.5654133309758422,834492
0.7004,4,1210231,149.92878424440866,2.567109571932854,358724,149.9287763457234,2.567113890581389,396234,149.92878512789662,2.5671100053297793,835488
0.78319,4,1210423,150.27950777954908,2.5676738605889162,349669,150.2795095143701,2.567676637596473,-999,-999.0,-999.0,835666
0.74,4,1210521,150.39204529457484,2.5675317101900803,330485,150.3920427255105,2.5675366960546633,-999,-999.0,-999.0,835871
0.74877,4,1210665,150.63634667430776,2.5674859257381817,239407,150.63634599702397,2.5674885848460773,-999,-999.0,-999.0,835812
0.66975,2,1210712,150.58432140775813,2.5667035292107814,224976,150.58431889508208,2.5667083386871483,-999,-999.0,-999.0,835129
0.69396,4,1210799,149.79204611085905,2.565638297681237,304756,149.7920419098857,2.5656432836883374,-999,-999.0,-999.0,835298
0.60574,2,1210800,150.55909407546935,2.567137567301269,341675,150.55909169223486,2.5671367127188596,-999,-999.0,-999.0,835628
0.6948,3,1210885,149.99658050244201,2.56662846182416,-999,-999.0,-999.0,399262,149.99657427653204,2.5666179954729196,835652
0.99074,4,1210911,149.86006009352465,2.5671645103786918,255301,149.86007085451718,2.5671671144597723,-999,-999.0,-999.0,835727
0.736,3,1210923,150.00784810680378,2.560436524588925,-999,-999.0,-999.0,398973,150.00761640500892,2.5606731565782868,-999
0.54641,2,1211097,149.61366087526542,2.5680421793625023,256324,149.61367674345414,2.56807829829381,-999,-999.0,-999.0,836324
0.76418,4,1211098,149.53785314891746,2.566988276403839,306403,149.5377594102386,2.5669669574468688,-999,-999.0,-999.0,835972
0.67119,2,1211162,149.97481175641894,2.5681192350807924,-999,-999.0,-999.0,398355,149.97480920563902,2.5681226776263353,835907
0.693,4,1211372,149.87474514636483,2.564552732326239,-999,-999.0,-999.0,-999,-999.0,-999.0,834849
0.66731,2,1211437,150.72106164634928,2.568250320857488,137005,150.7210744278178,2.5682553538993207,-999,-999.0,-999.0,836344
0.68557,2,1211556,150.0535707933299,2.564915190723665,153069,150.053571879074,2.564903617869864,439579,150.0535713937695,2.5649029675214905,835198
0.79479,4,1211614,150.52090302436105,2.563380573888517,369796,150.5210367343151,2.56340574984195,-999,-999.0,-999.0,834839
0.6969,4,1211628,150.00347512443238,2.5676224541159907,-999,-999.0,-999.0,399791,150.003477522562,2.5676209278937043,836587
0.7326,2,1211707,149.98800979362107,2.568862355529128,183277,149.98801042131774,2.568862612605962,399122,149.98801114673273,2.5688657752969473,836489
0.797,4,1211875,150.50829006347064,2.5669983310388984,344794,150.5082892813286,2.5670018376676933,-999,-999.0,-999.0,836405
0.79537,4,1211974,150.71637521174443,2.5655941803891555,107477,150.716390303418,2.5655847733437023,-999,-999.0,-999.0,836614
0.6272,4,1212034,150.22766446965022,2.569044813980532,286196,150.2276767147541,2.5690423453255993,489134,150.22766365985194,2.569038884526898,836634
0.7488,4,1212062,150.0480285417582,2.5646539313348664,167891,150.04803020423728,2.5646519740142106,439229,150.04803311584962,2.564652556357151,835256
0.7137,9,1212151,150.25448613121293,2.56782836513704,355725,150.25447533182592,2.567809338615798,490391,150.25447097543923,2.567800726622555,836668
1.00881,2,1212194,149.65517195317923,2.568615483729096,274763,149.6551754564313,2.568617894139712,-999,-999.0,-999.0,836985
0.6962,2,1212293,149.80403025236603,2.567883343691986,321363,149.80402423138105,2.567890025376889,-999,-999.0,-999.0,836962
1.0075,2,1212363,150.0475903377614,2.568768034845958,181923,150.04759319430437,2.5687725179370298,439765,150.0475855000139,2.568770828606177,836235
0.6701,4,1212407,150.35837652557717,2.569568217879012,356063,150.35837826687998,2.569567041959597,-999,-999.0,-999.0,837037
0.77738,4,1212497,150.57888791620329,2.5691471868552624,257668,150.5788824474907,2.569145298814204,-999,-999.0,-999.0,837033
0.6787,4,1212601,151.0277921282605,2.5681429368735302,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.62618,4,1212687,150.00021615954924,2.569064256636738,-999,-999.0,-999.0,399719,150.00021668953772,2.5690627238284542,836628
0.74068,4,1212827,149.25339023242364,2.569283447553607,286842,149.25338627206733,2.569275849918435,-999,-999.0,-999.0,-999
0.97527,2,1212835,149.66419361664893,2.569096856326247,282617,149.66419494078988,2.5690973529576175,-999,-999.0,-999.0,837203
0.83075,4,1212866,150.17396349324125,2.568756937234353,282017,150.17391480134185,2.5687467818964276,446452,150.1739607524093,2.5687596178532406,836849
0.75185,4,1212936,150.13053554854554,2.5652521786903537,-999,-999.0,-999.0,-999,-999.0,-999.0,834996
0.60545,4,1213062,150.24495825896318,2.56788872109569,-999,-999.0,-999.0,489873,150.24497425812154,2.5678946998071672,835987
0.7017,4,1213111,149.4321625504022,2.567738469650197,132742,149.43216516271494,2.5677370844180203,-999,-999.0,-999.0,837285
0.78135,2,1213251,150.04235007196914,2.56660566285992,-999,-999.0,-999.0,439138,150.04231353616234,2.5666154532595127,-999
0.9911,4,1213787,150.73613413537785,2.5685731677807833,332024,150.73615504512142,2.5684725643803086,-999,-999.0,-999.0,837836
1.01206,4,1213829,149.76042531879605,2.5699620326454737,344467,149.76046953271035,2.5699252681452522,-999,-999.0,-999.0,837805
1.00174,2,1213897,150.4263913446771,2.5702949734234743,421860,150.42638531139977,2.5703060457117135,-999,-999.0,-999.0,837839
0.74818,2,1213911,149.9419344640152,2.570428614423913,424051,149.94193395230116,2.5704311360303156,397268,149.9419311471888,2.5704258668179727,837647
0.6966,3,1214011,150.02613367740474,2.5696039524508474,192217,150.02613676837333,2.569606253608569,401122,150.02613604552104,2.569609699009866,837653
0.7016,2,1214106,150.06446543816182,2.5704114354823924,429276,150.064464989148,2.5704075342172623,441013,150.06446838844673,2.5704030422985036,837962
0.7275,3,1214152,150.10802487944727,2.5683362217859336,407522,150.10802215690666,2.56833066167001,443029,150.10802366178956,2.568336900146935,838458
0.667,2,1214170,150.06810634652598,2.571868955010506,427230,150.06810592352127,2.571870276331914,441426,150.06810705036628,2.571867732000874,838153
0.70121,4,1214210,150.09529848891376,2.5681231606139145,386116,150.0952991089488,2.568109070955169,442284,150.09529467056404,2.568121211484383,837881
0.60324,4,1214347,150.49200062577827,2.5700088048654597,384236,150.49201343316432,2.570010083880021,-999,-999.0,-999.0,838085
0.97388,4,1214466,150.94481323210428,2.5703764450881805,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
1.0208,4,1214471,149.5651099684621,2.569977463989577,281176,149.56510578913137,2.5699627565303365,-999,-999.0,-999.0,838231
0.98161,2,1214601,149.86353770847145,2.568626035405295,-999,-999.0,-999.0,-999,-999.0,-999.0,837773
0.74081,4,1214928,150.89889129694785,2.5714381374313033,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.69654,4,1214986,150.21422621918109,2.5691889555480305,301804,150.21423379716742,2.5692102848219514,488505,150.21422648486944,2.5692156524757945,838453
0.6749,3,1214989,150.584417761808,2.5706495331965833,286824,150.58442215124415,2.570651219249112,-999,-999.0,-999.0,838411
0.6627,3,1215025,150.7700510124887,2.570858795040536,354303,150.77005017300345,2.5708602316528224,-999,-999.0,-999.0,839529
0.58622,2,1215069,150.33231864402163,2.5719485493759597,394564,150.33229020577247,2.5719356531344197,-999,-999.0,-999.0,838605
1.003,4,1215078,149.93035737588872,2.5717537598424034,431952,149.93038105569462,2.5717461464783344,396957,149.93035474444304,2.5717514736176965,838740
0.76821,2,1215300,149.5490243018256,2.5720551509701823,375060,149.549026151799,2.5720548539626322,-999,-999.0,-999.0,838910
0.73648,4,1215485,149.96223238603133,2.5677849561135817,395926,149.9622432209644,2.567794001718613,397849,149.9622328102412,2.567784261555956,837551
0.6129,4,1215487,150.4246496403961,2.572681951901012,467257,150.42463665103182,2.5726675650805526,-999,-999.0,-999.0,838850
0.64642,2,1215867,150.30791697258206,2.5674754023008286,353585,150.30791961169615,2.5674810130343295,-999,-999.0,-999.0,836775
0.606,2,1215907,150.0141629455721,2.57341604862707,-999,-999.0,-999.0,400995,150.01415920270716,2.5734063675643446,839087
0.7361,4,1215936,149.87037201181357,2.5669595370871203,-999,-999.0,-999.0,-999,-999.0,-999.0,832788
0.73616,4,1216064,149.39209107234095,2.5677408923075857,151322,149.39209323961956,2.5677439837376204,-999,-999.0,-999.0,837656
0.7141,4,1216151,150.23564011890312,2.572690004057449,-999,-999.0,-999.0,490078,150.23563723045393,2.572676215635584,839260
0.698,4,1216183,149.91726131141635,2.5726315851141677,452468,149.91727332320175,2.5726470456552386,396436,149.91727743608575,2.5726447342523553,839491
0.7969,4,1216212,150.75577635607485,2.570646540984724,-999,-999.0,-999.0,-999,-999.0,-999.0,839238
0.675,4,1216357,150.06485897957762,2.571317154941545,428713,150.0648599295473,2.571313112163283,441198,150.0648632164906,2.571313329406782,839164
0.61526,4,1216516,149.71247231669685,2.5722727433296635,316218,149.71247630359608,2.572242459717986,-999,-999.0,-999.0,839884
0.7371,4,1216525,150.0105406212865,2.5690051753157084,-999,-999.0,-999.0,400216,150.010503262948,2.5691778987430336,838810
1.02132,2,1216538,149.91256411797238,2.5716325597608747,470911,149.91257419396044,2.5716061340594893,396057,149.91257089950201,2.571589036147171,838639
0.5818,2,1216610,150.65617941731404,2.572575370069011,202682,150.6561747254258,2.5725551768499204,-999,-999.0,-999.0,839682
0.6924,2,1216672,149.88165035909984,2.5737916885716046,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.73628,4,1216920,149.82967859580452,2.57040155730391,328746,149.82968375547017,2.5704075756234173,-999,-999.0,-999.0,839944
0.73767,4,1216926,149.80843804170502,2.571077957282715,378827,149.8084330808623,2.5710750337075448,-999,-999.0,-999.0,839658
1.06168,4,1217023,150.7403389018378,2.573365087902583,374783,150.7404003694907,2.5734050972371074,-999,-999.0,-999.0,840038
0.98165,4,1217097,150.4721250612552,2.5696644591512325,503809,150.47204955927907,2.569662660038871,-999,-999.0,-999.0,839253
0.6966,3,1217123,150.02633221763733,2.571620367141686,265721,150.0263315608554,2.571611483398078,401794,150.02633268808015,2.5716155968932553,839349
1.0114,4,1217337,149.6421141957573,2.5723292490666,299434,149.64212219455771,2.5723290256754128,-999,-999.0,-999.0,839499
0.73556,4,1217475,149.81623444809085,2.5727978904927324,313677,149.8162246517128,2.5727748128830945,-999,-999.0,-999.0,840124
0.6241,4,1217646,150.50697352455057,2.5736217956071363,442992,150.50697429116397,2.5736323071268754,-999,-999.0,-999.0,840445
0.57054,4,1217721,149.13512176702338,2.5724953429687316,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.6956,4,1217798,149.98913360680876,2.573491936452207,231521,149.98914497095706,2.573489717586305,399786,149.98913357040541,2.5734997633782704,840182
0.6066,3,1217833,150.4521182156852,2.573856192757121,477984,150.45211761543692,2.573860242713498,-999,-999.0,-999.0,840419
0.79291,2,1217929,149.47444441699278,2.5737771262936238,173144,149.4744300759635,2.5737798727253245,-999,-999.0,-999.0,840283
0.7983,3,1218039,150.47302369062692,2.5721868756425135,503901,150.47301134934023,2.5722105500477257,-999,-999.0,-999.0,840423
0.67952,4,1218170,150.04973694310377,2.5658579420124656,167477,150.04973714995097,2.5658158895864918,439582,150.04974395296404,2.565817955432489,837383
0.7094,3,1218292,149.6328869882847,2.5742375517505063,322159,149.63289439940735,2.5742305353650456,-999,-999.0,-999.0,840827
0.99125,4,1218345,150.72149856286805,2.574586438197973,226405,150.72152596345487,2.5745626106132335,-999,-999.0,-999.0,840684
1.01149,2,1218385,151.0153629508574,2.573292599533308,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.67329,4,1218639,150.76694649891527,2.5742074435463573,391721,150.76695080792732,2.574211804752894,-999,-999.0,-999.0,840786
0.7121,3,1218657,150.16969958316844,2.5710246896007876,-999,-999.0,-999.0,446614,150.16964455761342,2.571078573764599,839587
0.991,3,1218712,149.59998819228386,2.573665503859647,317510,149.59998309950117,2.5736422548921274,-999,-999.0,-999.0,840968
0.74961,4,1218886,150.8912317457798,2.5726760838942,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
1.01789,2,1219077,149.76852201075022,2.573426755096754,-999,-999.0,-999.0,-999,-999.0,-999.0,841150
0.73773,4,1219137,149.08682911179883,2.5745463990985136,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.67583,4,1219592,150.19226278097923,2.5738405423741835,358647,150.1922647313392,2.5738386443114156,487974,150.1922649043915,2.5738346840445785,841557
0.746,4,1219701,150.03127292777387,2.57565722332993,277745,150.0312743775761,2.575653961056402,402307,150.0312759798657,2.575655603034692,841595
0.6737,4,1219773,150.13117153708146,2.5730124979832696,-999,-999.0,-999.0,444766,150.13115673349384,2.5730079190483366,838915
0.97733,4,1219795,149.21165997954867,2.576048336856922,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.7375,2,1219895,149.99070231789045,2.5764362345390666,288851,149.9906995165642,2.576442057867799,400180,149.99070348659134,2.5764492248557684,841703
0.67422,4,1220000,149.78451426944847,2.5759440106227736,426770,149.78450785055136,2.5759501392053386,-999,-999.0,-999.0,841498
0.67383,2,1220184,150.20042121648333,2.576530522835609,390050,150.20043693675223,2.5765306730211757,488837,150.20043584180857,2.57652023436934,842244
0.78,4,1220301,150.29409727981863,2.5763373671551966,437385,150.2940864703014,2.5763439424996397,-999,-999.0,-999.0,842060
0.693,4,1220318,149.88783863062545,2.5754906044203474,342964,149.88783867035832,2.5754821950894473,395361,149.8878347914075,2.5754838156039788,842100
0.70251,4,1220348,150.60877262900652,2.5765149395277076,352764,150.60878682776394,2.576518868124741,-999,-999.0,-999.0,842133
0.74839,4,1220406,150.34232001780535,2.5759517978134334,448034,150.34234335352966,2.5759867532442464,-999,-999.0,-999.0,842149
0.69505,2,1220432,149.98021731877122,2.577412422297065,313105,149.98022022657074,2.5774063755940104,399957,149.98021564147786,2.5774092484296727,842366
1.04366,2,1220450,149.73980220043967,2.5762353883918503,480030,149.73980650810844,2.576230797404912,-999,-999.0,-999.0,842189
0.76862,4,1220471,149.07912769179066,2.5773070367283126,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.6265,3,1220563,150.5069134973705,2.574712400078791,443268,150.5069084158148,2.5747084065339005,-999,-999.0,-999.0,842326
1.05141,4,1220626,149.16413827101178,2.5770039792353807,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.77291,4,1220800,151.03551401550698,2.577010932370766,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.60872,4,1221229,150.54037720586766,2.575660508159481,456307,150.54037375074893,2.575662835686115,-999,-999.0,-999.0,842507
0.6754,4,1221236,150.12491154235397,2.576332726313401,485475,150.12491173844253,2.5763321486952684,444880,150.1249127129033,2.576332729173981,842599
1.01765,4,1221531,150.99298781392295,2.5764641500086274,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.74,4,1221937,150.0456884226461,2.579507807592863,-999,-999.0,-999.0,441334,150.0456927249653,2.5795138537037916,843340
0.6739,3,1222053,150.1303043793619,2.5725846658679283,-999,-999.0,-999.0,444765,150.1302956161825,2.5725813128852857,841253
0.985,9,1222193,150.48073570013668,2.5700884225873724,407422,150.48072572470574,2.570083609041186,-999,-999.0,-999.0,838499
0.61002,2,1222315,150.33153386032734,2.577765194405251,479813,150.3315327542943,2.5777507430930386,-999,-999.0,-999.0,843485
0.69576,4,1222435,150.85860972692703,2.5795751423769437,-999,-999.0,-999.0,-999,-999.0,-999.0,844186
1.02227,4,1222712,150.0628092195446,2.574079943336922,-999,-999.0,-999.0,441584,150.06271982995432,2.574094229882812,842212
0.74934,4,1222733,150.34308318848372,2.5737504509558518,438519,150.3430916171606,2.573736951285234,-999,-999.0,-999.0,840704
0.69598,4,1222771,150.79722971184904,2.5783225019297396,454101,150.79722964506374,2.5783184154258296,-999,-999.0,-999.0,844410
0.73804,4,1223096,150.08857387268253,2.576097303313971,-999,-999.0,-999.0,443010,150.08856349726798,2.576125863425022,842499
0.6754,4,1223123,150.06274117572735,2.5791773409670062,517385,150.0627452500438,2.5791766375564364,442149,150.06274502592694,2.579177104866393,843719
0.99678,4,1223209,150.2090189827748,2.5750552078326767,376774,150.20899451347287,2.5750522617886773,489143,150.20901090837302,2.575046246379167,843441
0.7373,3,1223293,150.20472063901838,2.577217163379078,-999,-999.0,-999.0,489190,150.20472307419723,2.57722016950249,843584
0.7705,2,1223379,150.33274037306347,2.579363521323962,491955,150.3327427837392,2.5793622103015577,-999,-999.0,-999.0,844252
0.6756,4,1223506,150.08168577170244,2.5767611556636614,-999,-999.0,-999.0,443248,150.08167602222673,2.5767560507496947,844033
0.798,4,1223575,150.98676061430618,2.5789286498966955,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
1.00692,2,1223614,149.2862543257973,2.5805953883389634,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.62603,4,1223735,150.53550158326846,2.5793231806151957,522799,150.53549585378514,2.5793339439340444,-999,-999.0,-999.0,843980
0.64944,4,1224057,150.76316276383577,2.5779887041696035,423497,150.7631368676697,2.5780094085704977,-999,-999.0,-999.0,844419
0.9741,4,1224131,149.46359714844445,2.580739465897591,237010,149.4635982439004,2.5807364989040176,-999,-999.0,-999.0,844633
0.6943,4,1224159,149.98772295579008,2.5802829496622235,347029,149.98772981562465,2.5802737220867153,400605,149.98772893296325,2.5802774199035206,844313
0.98278,4,1224172,149.7697820831517,2.577468391218129,442613,149.7697723181197,2.577472794221727,-999,-999.0,-999.0,843893
0.60488,4,1224200,150.2999901205812,2.578379722149807,465371,150.29998688800848,2.578384809136517,-999,-999.0,-999.0,844558
0.557,2,1224300,149.7969823944973,2.579744340819715,468183,149.79698910523942,2.5797407996202883,-999,-999.0,-999.0,844004
0.6047,3,1224390,150.29952866542826,2.578975870073374,465552,150.2995293638063,2.5789833232467365,-999,-999.0,-999.0,844268
0.692,4,1224396,149.87490122387024,2.580309784207571,-999,-999.0,-999.0,-999,-999.0,-999.0,844345
0.64925,4,1224449,150.76036122788327,2.5796685199407623,433017,150.76035328604664,2.5796610853403688,-999,-999.0,-999.0,844709
0.69323,4,1224600,150.59722026155532,2.580361206560856,413290,150.59721441882283,2.580369214606674,-999,-999.0,-999.0,844697
0.699,4,1224797,149.92682380011973,2.5806074711303233,553139,149.92682113266173,2.580606641356573,-999,-999.0,-999.0,844990
1.02515,4,1224858,149.53414063108175,2.580413280393019,484190,149.53413841730128,2.5804072986844027,-999,-999.0,-999.0,844966
0.731,4,1225465,149.9437553387457,2.5820854490641265,565806,149.94375991087196,2.5820753081368784,398682,149.9437162525704,2.5819661244485563,845207
0.97572,4,1225649,150.32988246865972,2.5820411600275732,517707,150.32988635727202,2.582037149424987,-999,-999.0,-999.0,845513
0.59658,2,1225902,150.35932536782667,2.581655826895523,513737,150.3593258320822,2.5816541442045273,-999,-999.0,-999.0,845694
0.70041,4,1226018,149.89109096580074,2.5810698226866595,402477,149.89109025869936,2.5810709791682545,396321,149.8910913869948,2.5810654395721144,845402
0.69413,4,1226188,149.87790020353611,2.577988528285247,-999,-999.0,-999.0,-999,-999.0,-999.0,840191
0.67441,4,1226257,150.2869814498254,2.5734721245963725,429473,150.28697999539384,2.573472381138578,-999,-999.0,-999.0,841072
0.67014,4,1226321,150.92460526144234,2.5777040030538108,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.695,4,1226372,149.90309806199167,2.582090822907179,577976,149.90308476364373,2.582097400958669,397019,149.90308584861452,2.5820909521923907,845788
0.698,2,1226381,149.9842743609523,2.5807418450266306,392254,149.98427471016404,2.580737768845924,400538,149.9842731580151,2.58073802740817,845242
0.66699,2,1226418,149.5357398731294,2.581052893922058,494265,149.535724967526,2.581043196051453,-999,-999.0,-999.0,845877
1.02421,4,1226876,149.30734067069466,2.582619148184579,415618,149.30735628281624,2.5826056819721264,-999,-999.0,-999.0,846074
0.74635,2,1226923,150.2898477228013,2.5829127813923822,-999,-999.0,-999.0,-999,-999.0,-999.0,846204
0.62587,4,1226939,149.99948761029827,2.581700192780254,397647,149.99950323333903,2.5816854415932644,401475,149.9995068032239,2.5816746619496747,846105
0.67972,4,1226942,150.11223415012424,2.5816724251075835,555021,150.11223483169584,2.581672291309046,444971,150.11223443654714,2.5816678357417686,845974
0.64118,4,1227142,150.92495742811835,2.5805484260509943,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.66341,4,1227180,149.36153982434996,2.5805760149548678,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
0.67856,4,1227209,150.59337114146544,2.5790073658398254,404820,150.5933749005371,2.579000592872948,-999,-999.0,-999.0,845631
1.044,4,1227633,150.90431033766345,2.583191960767342,-999,-999.0,-999.0,-999,-999.0,-999.0,-999
